name;open;high;low;close;volume;marketCap;timestamp
"2781";0.0169587442;0.0169816756;0.014691836;0.0157610862;767232190.08;1618679843.56;"2024-06-18T00:00:00.000Z"
"2781";0.0157600432;0.0162572096;0.0150066038;0.015192019;573761822.8;1560236061.34;"2024-06-19T00:00:00.000Z"
"2781";0.015192019;0.0160297428;0.0141922621;0.0144148439;549196254.23;1480419371.22;"2024-06-20T00:00:00.000Z"
"2781";0.0144149596;0.0155898858;0.0138493704;0.014415792;485644367.7;1480516738.06;"2024-06-21T00:00:00.000Z"
"2781";0.0144167651;0.0154799674;0.0140757137;0.0152710017;342996906.56;1568347664.22;"2024-06-22T00:00:00.000Z"
"2781";0.0152642724;0.0155478584;0.014295885;0.0144553254;293108714.93;1484576859.15;"2024-06-23T00:00:00.000Z"
"2781";0.0144593789;0.0145964472;0.0131627086;0.0141815898;401677503.29;1456463929.25;"2024-06-24T00:00:00.000Z"
"2781";0.014180246;0.0159725016;0.0140452909;0.0155835483;429821922.11;1597173882.47;"2024-06-25T00:00:00.000Z"
"2781";0.0155902432;0.016543134;0.0153171133;0.0156731071;580970363.1;1606352850.28;"2024-06-26T00:00:00.000Z"
"2781";0.0156739894;0.0161201081;0.0151776273;0.0154486272;364807573.77;1583345673.46;"2024-06-27T00:00:00.000Z"
"2781";0.0154520992;0.0154844668;0.0141638051;0.0142031289;296920382.13;1455693278.34;"2024-06-28T00:00:00.000Z"
"2781";0.0142014768;0.0146024908;0.0136843995;0.0137402446;176403547.08;1408251787.13;"2024-06-29T00:00:00.000Z"
"2781";0.0137417588;0.0145789721;0.0136344828;0.0145521839;266241420.84;1491468280.16;"2024-06-30T00:00:00.000Z"
"2781";0.0145515652;0.0151078107;0.0138162561;0.0138289506;246434314.17;1417343355.35;"2024-07-01T00:00:00.000Z"
"2781";0.013828903;0.0141143706;0.0134002835;0.0134860327;204994421.8;1382197350.03;"2024-07-02T00:00:00.000Z"
"2781";0.0134824139;0.0136125489;0.0125798071;0.0129296337;250022588.44;1325171449.21;"2024-07-03T00:00:00.000Z"
"2781";0.0129236641;0.0129777888;0.0110737345;0.0111615545;312614465.93;1143959191.38;"2024-07-04T00:00:00.000Z"
"2781";0.011164571;0.0111951727;0.00924227156132;0.0101798245;467556086.04;1043340677.57;"2024-07-05T00:00:00.000Z"
"2781";0.0101869889;0.0132270354;0.0100211717;0.0131837171;421706645.86;1351212719.17;"2024-07-06T00:00:00.000Z"
"2781";0.0131598976;0.0163341382;0.0129495742;0.014409184;1334039100.89;1476812075.18;"2024-07-07T00:00:00.000Z"
"2781";0.0144141102;0.0175735284;0.0137743095;0.0163657222;1069902409.8;1677339683.46;"2024-07-08T00:00:00.000Z"
"2781";0.0163607742;0.0169367278;0.0155114276;0.0166285014;530025223.7;1704272189.02;"2024-07-09T00:00:00.000Z"
"2781";0.0166434229;0.0171030388;0.0154288352;0.0160118207;414933656.12;1641067956.34;"2024-07-10T00:00:00.000Z"
"2781";0.0160113591;0.0164568676;0.0149675671;0.0150591115;340568438.89;1543423808.67;"2024-07-11T00:00:00.000Z"
"2781";0.0150579298;0.0155392825;0.014578657;0.0150947663;239292593.01;1547078105.83;"2024-07-12T00:00:00.000Z"
"2781";0.0150941477;0.0155062719;0.0145718948;0.0148606275;189479365.89;1523080977.84;"2024-07-13T00:00:00.000Z"
"2781";0.0148545722;0.0157348598;0.0147745617;0.0151327852;238891386.47;1550974700.88;"2024-07-14T00:00:00.000Z"
"2781";0.0151325369;0.0173988396;0.0151133378;0.0173728084;597014709.64;1780556977.39;"2024-07-15T00:00:00.000Z"
"2781";0.0173515635;0.0174360878;0.015750658;0.0162517766;484523348.79;1665661277.67;"2024-07-16T00:00:00.000Z"
"2781";0.0162533602;0.0169896446;0.0155793789;0.015819924;353056780.03;1621400260.87;"2024-07-17T00:00:00.000Z"
"2781";0.0158185216;0.0163955879;0.0153602256;0.0158261377;224040326.79;1622037084.57;"2024-07-18T00:00:00.000Z"
"2781";0.0158285719;0.0171996788;0.015373703;0.0170804312;344135033.8;1750662200.84;"2024-07-19T00:00:00.000Z"
"2781";0.0170811268;0.0178501762;0.015924942;0.0162381364;320134235.07;1664263247.85;"2024-07-20T00:00:00.000Z"
"2781";0.0162381364;0.0164433513;0.0153104269;0.0160398855;221537527.01;1643940036.32;"2024-07-21T00:00:00.000Z"
"2781";0.0160398438;0.0163161959;0.0145890311;0.0146724195;207892590.96;1503791320.2;"2024-07-22T00:00:00.000Z"
"2781";0.0146724195;0.0150405893;0.0137055411;0.0140717695;220235164.93;1442187141.39;"2024-07-23T00:00:00.000Z"
"2781";0.0140713505;0.0145541732;0.0137272566;0.0138899836;152364796.22;1423598659.08;"2024-07-24T00:00:00.000Z"
"2781";0.0138894047;0.0139929408;0.0129096219;0.0136387059;197750786.4;1397844954.78;"2024-07-25T00:00:00.000Z"
"2781";0.0136396602;0.0144485576;0.013605031;0.0143376574;154389156.21;1469481203.74;"2024-07-26T00:00:00.000Z"
"2781";0.0143376574;0.0146586591;0.0137255641;0.0140283337;156333227.64;1437778307.29;"2024-07-27T00:00:00.000Z"
"2781";0.0140267234;0.0140328784;0.0130956635;0.0132245637;107647689.55;1355496451.03;"2024-07-28T00:00:00.000Z"
"2781";0.0132255136;0.0140556596;0.0129283285;0.012961761;170001135.09;1328468443.67;"2024-07-29T00:00:00.000Z"
"2781";0.0129618026;0.0132504205;0.0123743809;0.0126598326;130983740.41;1297519221.92;"2024-07-30T00:00:00.000Z"
"2781";0.0126607018;0.0135398;0.012537547;0.0128261314;169147271.68;1314612007.78;"2024-07-31T00:00:00.000Z"
"2781";0.0128266061;0.0133405318;0.0113966129;0.012794633;267279456.75;1311335053.29;"2024-08-01T00:00:00.000Z"
"2781";0.012794633;0.0129036612;0.0115252795;0.0115920958;203073387.17;1188085779.4;"2024-08-02T00:00:00.000Z"
"2781";0.0115920958;0.011821537;0.0105757526;0.0108615075;178343576.96;1113207045.19;"2024-08-03T00:00:00.000Z"
"2781";0.0108615075;0.0114339218;0.0102732015;0.0109355329;215362292.3;1120793983.53;"2024-08-04T00:00:00.000Z"
"2781";0.0109355329;0.0110938527;0.00857087952156;0.00956965138125;511681761.12;980803382.3;"2024-08-05T00:00:00.000Z"
"2781";0.00956965138125;0.0126833775;0.00955299232716;0.0122359825;401596532.62;1254024687.21;"2024-08-06T00:00:00.000Z"
"2781";0.0122354585;0.0122977385;0.0105786866;0.0106170225;264595704.44;1088156518.64;"2024-08-07T00:00:00.000Z"
"2781";0.0106170908;0.012456849;0.0104145438;0.012326355;322662208.99;1263340765.35;"2024-08-08T00:00:00.000Z"
"2781";0.012326355;0.0123375785;0.0115124964;0.0117435661;170283781;1203610130.53;"2024-08-09T00:00:00.000Z"
"2781";0.0117435661;0.0123271622;0.0116331273;0.0119864308;158796849.88;1228501582.19;"2024-08-10T00:00:00.000Z"
"2781";0.0119864308;0.0121415879;0.0107952155;0.0108674155;139442568.98;1113812556.9;"2024-08-11T00:00:00.000Z"
"2781";0.0108674155;0.011663637;0.0107760381;0.0113238909;169849912.94;1160597186.06;"2024-08-12T00:00:00.000Z"
"2781";0.0113238909;0.0113282806;0.0108624915;0.0112413987;133405192.14;1152142478.84;"2024-08-13T00:00:00.000Z"
"2781";0.0112413987;0.0128659047;0.0110774254;0.0115564245;334060704.41;1184429799.08;"2024-08-14T00:00:00.000Z"
"2781";0.0115564245;0.0115663117;0.0106309243;0.010843179;186046123.68;1111328529.4;"2024-08-15T00:00:00.000Z"
"2781";0.010843179;0.011003665;0.0103507962;0.0107461196;135098354.18;1101202584.55;"2024-08-16T00:00:00.000Z"
"2781";0.0107461196;0.0108850482;0.0104765525;0.0107744122;104599439.26;1104101854.84;"2024-08-17T00:00:00.000Z"
"2781";0.0107744122;0.0115991438;0.0106453415;0.0112345509;169242612.58;1151254300.75;"2024-08-18T00:00:00.000Z"
"2781";0.0112345509;0.0117869384;0.0103895059;0.010700589;237908610.69;1096536863.53;"2024-08-19T00:00:00.000Z"
"2781";0.0107465523;0.011018929;0.0104898777;0.010665942;147306776.64;1092986424.23;"2024-08-20T00:00:00.000Z"
"2781";0.0106369102;0.0108070206;0.0102821937;0.0107116604;134342544.06;1097394574.07;"2024-08-21T00:00:00.000Z"
"2781";0.0107116604;0.0109398439;0.0106116407;0.0107187909;111513955.27;1098402086.92;"2024-08-22T00:00:00.000Z"
"2781";0.0107187909;0.0115309098;0.0106653959;0.0114258058;229677154.39;1170853038.47;"2024-08-23T00:00:00.000Z"
"2781";0.0114258058;0.0121888441;0.00994345773183;0.0104200351;426648200.18;1067787249.05;"2024-08-24T00:00:00.000Z"
"2781";0.0104200351;0.0105831474;0.00898461827443;0.00963582503597;626572175.28;987425766.05;"2024-08-25T00:00:00.000Z"
"2781";0.00963582503597;0.00973707446601;0.00836254745103;0.00841059248031;284289244.8;861870747.11;"2024-08-26T00:00:00.000Z"
"2781";0.00841059248031;0.0092067242448;0.00840934964015;0.00866536428342;233232850.98;887978344.74;"2024-08-27T00:00:00.000Z"
"2781";0.00866536428342;0.00956065475491;0.00837753257711;0.00890120281751;386728304.63;912145766.24;"2024-08-28T00:00:00.000Z"
"2781";0.00890120281751;0.00916588820942;0.00836352195358;0.00853428464369;155620378.12;874546032.18;"2024-08-29T00:00:00.000Z"
"2781";0.00853428464369;0.00862296918016;0.00782653145986;0.00834788954135;135305788.84;855445265.27;"2024-08-30T00:00:00.000Z"
"2781";0.00834788954135;0.00847318325328;0.00818647844821;0.00837988415702;73958063.36;858723895.44;"2024-08-31T00:00:00.000Z"
"2781";0.00837988415702;0.00860625722433;0.00791841196059;0.00797423535037;120514189.94;817155263.11;"2024-09-01T00:00:00.000Z"
"2781";0.00797423535037;0.00858567787981;0.00791543447571;0.00841970636562;120317618.9;862804653.67;"2024-09-02T00:00:00.000Z"
"2781";0.00841970636562;0.00850981402211;0.00785624797631;0.00786864836973;99049473.9;806315029.1;"2024-09-03T00:00:00.000Z"
"2781";0.00786845058648;0.00795277966195;0.00735285355066;0.00749361893714;139922883.78;767904367.57;"2024-09-04T00:00:00.000Z"
"2781";0.00749361893714;0.00758529787351;0.00723728273651;0.00753552640311;118495411.82;772198811.47;"2024-09-05T00:00:00.000Z"
"2781";0.00753552640311;0.00774858554288;0.00706050306703;0.0073480594001;138824964.85;752988236.24;"2024-09-06T00:00:00.000Z"
"2781";0.0073480594001;0.00764362374337;0.00731129016115;0.00764232084646;69828136.11;783142421.94;"2024-09-07T00:00:00.000Z"
"2781";0.00764232084646;0.00786037327273;0.00747411250545;0.00777997462683;73082426.85;797248410.91;"2024-09-08T00:00:00.000Z"
"2781";0.00777997462683;0.00841267456105;0.0076849133298;0.0083218104197;120355190.77;852772721.15;"2024-09-09T00:00:00.000Z"
"2781";0.0083218104197;0.00832703878452;0.00809953615288;0.00830390936628;74791748.21;850938321.03;"2024-09-10T00:00:00.000Z"
"2781";0.00830390936628;0.00830393753367;0.00752711992575;0.00771956265103;100816383.55;791057728.55;"2024-09-11T00:00:00.000Z"
"2781";0.00771956265103;0.00786809968117;0.00753386780228;0.00776540691108;80441631.8;795755592.64;"2024-09-12T00:00:00.000Z"
"2781";0.00776540691108;0.00803472472961;0.00750588376779;0.00793285851419;91339325.64;812915099.05;"2024-09-13T00:00:00.000Z"
"2781";0.00793285851419;0.0080931392626;0.00764997958924;0.00776621001843;73986045.43;795837890.6;"2024-09-14T00:00:00.000Z"
"2781";0.00776621001843;0.0079021446944;0.00748614739707;0.00757009621152;72149501.65;775741241.4;"2024-09-15T00:00:00.000Z"
"2781";0.00757009621152;0.0075701731505;0.00706572378605;0.00718429108941;78580313.23;736205749.62;"2024-09-16T00:00:00.000Z"
"2781";0.00718428785003;0.00747977331793;0.00710873322987;0.00744680304263;72007709.15;763106842.3;"2024-09-17T00:00:00.000Z"
"2781";0.00744680304263;0.00755243996978;0.00693797055478;0.00755243996978;111702197.38;773931925.42;"2024-09-18T00:00:00.000Z"
"2781";0.00755243996978;0.0079938816535;0.00755243996978;0.00779584020409;140209865.37;798874223.9;"2024-09-19T00:00:00.000Z"
"2781";0.00779584020409;0.00814786775385;0.0075675072416;0.00763072097072;120743532.54;781953725.03;"2024-09-20T00:00:00.000Z"
"2781";0.00763072097072;0.00766779036996;0.00735164422162;0.00765010285906;73398928.87;783939872.85;"2024-09-21T00:00:00.000Z"
"2781";0.00765010285906;0.00784922608092;0.00709977564049;0.00735388527959;108485068.54;753585147.45;"2024-09-22T00:00:00.000Z"
"2781";0.00735388527959;0.00767597622327;0.00721285919131;0.00765731374828;116890861.77;784678804.56;"2024-09-23T00:00:00.000Z"
"2781";0.00765731374828;0.00794080011437;0.00747827546824;0.00785820597449;138847922.6;805265119.43;"2024-09-24T00:00:00.000Z"
"2781";0.00785820597449;0.00881818104793;0.0078150498714;0.00844525837526;203068913.09;865418898.14;"2024-09-25T00:00:00.000Z"
"2781";0.0084452185891;0.0087932724979;0.00809616487281;0.00852251909081;156199479.45;873340222.41;"2024-09-26T00:00:00.000Z"
"2781";0.00852251909081;0.0106274526;0.00849473703997;0.0099844841016;350981708.52;1023154242.66;"2024-09-27T00:00:00.000Z"
"2781";0.0099844841016;0.0100074091;0.00907928810711;0.0093171867954;196924063.79;954773336.55;"2024-09-28T00:00:00.000Z"
"2781";0.0093171867954;0.00981957698327;0.0088369565538;0.00922450908957;184562874.99;945276242.16;"2024-09-29T00:00:00.000Z"
"2781";0.00922450908957;0.00934953763734;0.00836751988633;0.00847189055101;135660355.94;868152092.03;"2024-09-30T00:00:00.000Z"
"2781";0.00847189055101;0.00893566423809;0.00724657147655;0.00752303674658;206137993.67;770918846.35;"2024-10-01T00:00:00.000Z"
"2781";0.00752303674658;0.00784733585009;0.00727249074864;0.00739433337564;129777923.66;757730042.73;"2024-10-02T00:00:00.000Z"
"2781";0.00739433337564;0.0076243765409;0.0069685664918;0.00714045366559;116424604.94;731713866.05;"2024-10-03T00:00:00.000Z"
"2781";0.00712117701384;0.0076399764197;0.00705175985043;0.0074731116527;99547633.88;765802801.18;"2024-10-04T00:00:00.000Z"
"2781";0.0074731116527;0.00759228312397;0.00711236921473;0.00729013943961;79169492.12;747052829.3;"2024-10-05T00:00:00.000Z"
"2781";0.00729013943961;0.00774776511886;0.00718387879872;0.00772856912036;89941889.89;791980657.66;"2024-10-06T00:00:00.000Z"
"2781";0.00772856912036;0.00842285053641;0.00772260774562;0.00802162153259;173567090.2;822011034.38;"2024-10-07T00:00:00.000Z"
"2781";0.00802162153259;0.00817135631173;0.00759150227888;0.00771888310319;109445997.54;790988088.65;"2024-10-08T00:00:00.000Z"
"2781";0.00772280409913;0.00792521198784;0.00726949938622;0.00741622565315;103586413.54;759835672.07;"2024-10-09T00:00:00.000Z"
"2781";0.00739463482284;0.0075337085822;0.00712325247406;0.00734392664167;73750040.28;752448769.49;"2024-10-10T00:00:00.000Z"
"2781";0.00734392664167;0.0078326368565;0.00730466015686;0.00770401214386;80929882.11;789329659.85;"2024-10-11T00:00:00.000Z"
"2781";0.00770401214386;0.00814776345866;0.00763135001825;0.00788328002727;92889230.94;807696902.11;"2024-10-12T00:00:00.000Z"
"2781";0.00788328002727;0.00796065796478;0.00754379146996;0.0078387375616;81271050.93;803133216.51;"2024-10-13T00:00:00.000Z"
"2781";0.0078387375616;0.00859054490715;0.00778389601329;0.00848084795511;150826412.96;868921895.07;"2024-10-14T00:00:00.000Z"
"2781";0.00848084795511;0.00923095716867;0.00838256538845;0.00849600010037;258173412.37;870474337.8;"2024-10-15T00:00:00.000Z"
"2781";0.00864823962199;0.00874093907112;0.00806284666676;0.00815472953243;105208586.32;835508792.93;"2024-10-16T00:00:00.000Z"
"2781";0.00815472953243;0.00834329807082;0.00765688158259;0.00779345509973;76565005.11;798493713.03;"2024-10-17T00:00:00.000Z"
"2781";0.00779345509973;0.00826151749473;0.00779291889316;0.00817944686544;80567370.04;838041255.71;"2024-10-18T00:00:00.000Z"
"2781";0.00817944686544;0.0083893386307;0.00806415415525;0.00825586055882;70816672.78;845870370.26;"2024-10-19T00:00:00.000Z"
"2781";0.00825586055882;0.00848552616415;0.00807787148252;0.00847131608158;93704133;867945279.79;"2024-10-20T00:00:00.000Z"
"2781";0.00843925341756;0.00852097585641;0.0078450900981;0.00800974390781;91029930.78;820653997.96;"2024-10-21T00:00:00.000Z"
"2781";0.00800974390781;0.00813336212244;0.0078398496779;0.00794354332534;71538019.3;813871287.64;"2024-10-22T00:00:00.000Z"
"2781";0.00794354332534;0.00796799530289;0.00734682865953;0.00752197964709;73161921.79;770679155.41;"2024-10-23T00:00:00.000Z"
"2781";0.00755433458692;0.00774331058855;0.00743795731387;0.00765734973921;62886035.32;784548763.3;"2024-10-24T00:00:00.000Z"
"2781";0.00767348075793;0.00770685370986;0.00634335386342;0.00659208765771;105410357.26;675405250.59;"2024-10-25T00:00:00.000Z"
"2781";0.00659208765771;0.00685568019825;0.0064747429552;0.00673770052744;87862032.27;690324302.32;"2024-10-26T00:00:00.000Z"
"2781";0.00673770052744;0.00705573652735;0.00671859733828;0.0070130152274;58672299.49;718532209.06;"2024-10-27T00:00:00.000Z"
"2781";0.0070130152274;0.00718200696452;0.00664805108662;0.0070305158616;74859793.23;720325270.81;"2024-10-28T00:00:00.000Z"
"2781";0.0070305158616;0.00727277950336;0.00697270077668;0.00713356565408;77022107.88;730883439.11;"2024-10-29T00:00:00.000Z"
"2781";0.00713356565408;0.00714182267478;0.00680690621473;0.00689221113462;70512933.95;706153035.12;"2024-10-30T00:00:00.000Z"
"2781";0.00689219206276;0.00691963712425;0.00638487475794;0.00648054335414;70737403.69;663976760.52;"2024-10-31T00:00:00.000Z"
"2781";0.00648054335414;0.00669686478392;0.00633825037311;0.00650423706928;74523728.23;666404346.51;"2024-11-01T00:00:00.000Z"
"2781";0.00650423706928;0.00663155264139;0.00626417405175;0.00630394069264;56405976.53;645882588.99;"2024-11-02T00:00:00.000Z"
"2781";0.00630394069264;0.00636131944671;0.00558356891215;0.00591994555507;106591533.12;606590020.99;"2024-11-03T00:00:00.000Z"
"2781";0.00592705527361;0.00607114259131;0.00554156925146;0.00564730376226;81704251.38;578605566.36;"2024-11-04T00:00:00.000Z"
"2781";0.00564730376226;0.00609703770216;0.00564721199896;0.00602462505469;90791283.76;617264758.3;"2024-11-05T00:00:00.000Z"
"2781";0.00602462505469;0.00671524403799;0.00602462505469;0.00671524403799;172104451.56;688023478.71;"2024-11-06T00:00:00.000Z"
"2781";0.00663277280009;0.00681608283171;0.00638040193245;0.00647277564565;135659030.78;663741125.65;"2024-11-07T00:00:00.000Z"
"2781";0.00648850318722;0.00663552857673;0.00603698570911;0.00621612286196;0;0;"2024-11-08T00:00:00Z"
